Need State,Category,Sub Category,Segment,Sub Segment,Manufacturer New,Actual_Month,$,Units
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY HAIR CARE,BABY STYLING,CL,01-08-2018,247729,126256
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY HAIR CARE,BABY STYLING,CL,01-09-2018,279882,142532
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY HAIR CARE,BABY STYLING,CL,01-10-2018,210034,107560
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY HAIR CARE,BABY STYLING,CL,01-11-2018,203106,104286
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY HAIR CARE,BABY STYLING,CL,01-12-2018,232034,120467
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY HAIR CARE,BABY STYLING,CL,01-01-2019,200318,104522
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY HAIR CARE,BABY STYLING,CL,01-02-2019,211014,109654
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY HAIR CARE,BABY STYLING,CL,01-03-2019,272993,141747
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY HAIR CARE,BABY STYLING,CL,01-04-2019,206909,107399
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY HAIR CARE,BABY STYLING,CL,01-05-2019,198725,103841
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY HAIR CARE,BABY STYLING,CL,01-06-2019,257175,134409
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY HAIR CARE,BABY STYLING,CL,01-07-2019,220641,114278
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY HAIR CARE,BABY STYLING,CL,01-08-2019,237810,121967
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY HAIR CARE,BABY STYLING,CL,01-09-2019,269891,138538
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY HAIR CARE,BABY STYLING,CL,01-10-2019,210182,107473
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY HAIR CARE,BABY STYLING,JPC,01-11-2016,190463,53382
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY HAIR CARE,BABY STYLING,JPC,01-12-2016,1017567,287146
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY HAIR CARE,BABY STYLING,JPC,01-01-2017,879363,249132
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY HAIR CARE,BABY STYLING,JPC,01-02-2017,924122,265786
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY HAIR CARE,BABY STYLING,JPC,01-03-2017,1263412,357753
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY HAIR CARE,BABY STYLING,JPC,01-04-2017,923898,266485
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY HAIR CARE,BABY STYLING,JPC,01-05-2017,832716,241027
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY HAIR CARE,BABY STYLING,JPC,01-06-2017,1032707,294858
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY HAIR CARE,BABY STYLING,JPC,01-07-2017,865346,244639
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY HAIR CARE,BABY STYLING,JPC,01-08-2017,878195,253146
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY HAIR CARE,BABY STYLING,JPC,01-09-2017,978873,280502
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY HAIR CARE,BABY STYLING,JPC,01-10-2017,745374,212409
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY HAIR CARE,BABY STYLING,JPC,01-11-2017,807750,224415
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY HAIR CARE,BABY STYLING,JPC,01-12-2017,948306,269941
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY HAIR CARE,BABY STYLING,JPC,01-01-2018,801217,226317
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY HAIR CARE,BABY STYLING,JPC,01-02-2018,818430,237596
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY HAIR CARE,BABY STYLING,JPC,01-03-2018,1124002,321826
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY HAIR CARE,BABY STYLING,JPC,01-04-2018,794530,228805
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY HAIR CARE,BABY STYLING,JPC,01-05-2018,791403,230219
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY HAIR CARE,BABY STYLING,JPC,01-06-2018,1024483,307037
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY HAIR CARE,BABY STYLING,JPC,01-07-2018,514134,151259
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY HAIR CARE,BABY STYLING,JPC,01-08-2018,847194,253978
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY HAIR CARE,BABY STYLING,JPC,01-09-2018,940142,275950
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY HAIR CARE,BABY STYLING,JPC,01-10-2018,687780,201747
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY HAIR CARE,BABY STYLING,JPC,01-11-2018,710849,208373
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY HAIR CARE,BABY STYLING,JPC,01-12-2018,804590,233790
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY HAIR CARE,BABY STYLING,JPC,01-01-2019,515746,139666
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY HAIR CARE,BABY STYLING,JPC,01-02-2019,586490,316126
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY HAIR CARE,BABY STYLING,JPC,01-03-2019,684869,179730
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY HAIR CARE,BABY STYLING,JPC,01-04-2019,528382,129760
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY HAIR CARE,BABY STYLING,JPC,01-05-2019,461034,112655
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY HAIR CARE,BABY STYLING,JPC,01-06-2019,595923,141236
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY HAIR CARE,BABY STYLING,JPC,01-07-2019,487264,116030
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY HAIR CARE,BABY STYLING,JPC,01-08-2019,539399,132430
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY HAIR CARE,BABY STYLING,JPC,01-09-2019,626858,153384
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY HAIR CARE,BABY STYLING,JPC,01-10-2019,456013,110820
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,All Other,01-11-2016,137509,31095
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,All Other,01-12-2016,735230,169265
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,All Other,01-01-2017,534544,133741
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,All Other,01-02-2017,536591,146443
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,All Other,01-03-2017,702866,186294
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,All Other,01-04-2017,592896,149130
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,All Other,01-05-2017,632303,156403
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,All Other,01-06-2017,942126,235674
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,All Other,01-07-2017,817396,210299
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,All Other,01-08-2017,719052,185262
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,All Other,01-09-2017,734188,190176
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,All Other,01-10-2017,489676,127951
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,All Other,01-11-2017,413514,107562
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,All Other,01-12-2017,489810,125006
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,All Other,01-01-2018,387079,97294
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,All Other,01-02-2018,425091,105912
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,All Other,01-03-2018,558460,140923
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,All Other,01-04-2018,469941,134501
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,All Other,01-05-2018,548501,156814
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,All Other,01-06-2018,832352,230422
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,All Other,01-07-2018,660794,192226
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,All Other,01-08-2018,550267,144558
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,All Other,01-09-2018,582205,150841
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,All Other,01-10-2018,414518,107242
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,All Other,01-11-2018,362615,92523
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,All Other,01-12-2018,432794,108254
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,All Other,01-01-2019,342622,86851
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,All Other,01-02-2019,426951,117103
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,All Other,01-03-2019,669999,205104
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,All Other,01-04-2019,558671,170309
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,All Other,01-05-2019,606595,184002
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,All Other,01-06-2019,904625,264991
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,All Other,01-07-2019,767820,219504
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,All Other,01-08-2019,656981,179085
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,All Other,01-09-2019,661589,169406
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,All Other,01-10-2019,540250,157853
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,CK,01-12-2016,0,0
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,CK,01-04-2017,0,0
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,CK,01-05-2017,22,6
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,CK,01-07-2017,13,2
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,CK,01-02-2018,2,2
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,CK,01-03-2018,3,3
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,CK,01-04-2018,3,3
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,CK,01-05-2018,0,0
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,CK,01-07-2018,0,0
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,CK,01-02-2019,0,0
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,CK,01-03-2019,0,0
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,CK,01-04-2019,0,0
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,CK,01-05-2019,50,14
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,CK,01-09-2019,102,27
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,CL,01-11-2016,394255,195472
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,CL,01-12-2016,2149842,1065861
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,CL,01-01-2017,1788003,881783
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,CL,01-02-2017,1895182,942542
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,CL,01-03-2017,2417984,1224810
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,CL,01-04-2017,1984635,988329
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,CL,01-05-2017,2063431,1016208
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,CL,01-06-2017,2885022,1420859
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,CL,01-07-2017,2464698,1198139
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,CL,01-08-2017,2328592,1105827
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,CL,01-09-2017,2692688,1272030
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,CL,01-10-2017,1975989,945952
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,CL,01-11-2017,1787656,857238
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,CL,01-12-2017,2119463,1012567
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,CL,01-01-2018,1741206,828666
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,CL,01-02-2018,1836852,884477
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,CL,01-03-2018,2352126,1179601
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,CL,01-04-2018,1837398,892969
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,CL,01-05-2018,2130812,1026927
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,CL,01-06-2018,2993945,1443436
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,CL,01-07-2018,2539901,1215500
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,CL,01-08-2018,2385959,1145572
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,CL,01-09-2018,2627098,1250190
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,CL,01-10-2018,1934722,919829
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,CL,01-11-2018,1766646,830834
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,CL,01-12-2018,2125928,986325
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,CL,01-01-2019,1740991,794394
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,CL,01-02-2019,1767515,803685
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,CL,01-03-2019,2286189,1039867
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,CL,01-04-2019,1832314,831674
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,CL,01-05-2019,1960663,889632
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,CL,01-06-2019,2679791,1201189
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,CL,01-07-2019,2374903,1084580
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,CL,01-08-2019,2172457,987163
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,CL,01-09-2019,2583218,1180541
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,CL,01-10-2019,1872777,859309
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,JPC,01-11-2016,1244761,374621
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,JPC,01-12-2016,6728005,2039444
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,JPC,01-01-2017,5379079,1613589
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,JPC,01-02-2017,5631125,1713679
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,JPC,01-03-2017,7929890,2367284
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,JPC,01-04-2017,6444200,1943477
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,JPC,01-05-2017,6509404,1993223
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,JPC,01-06-2017,8878954,2758476
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,JPC,01-07-2017,7423371,2267679
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,JPC,01-08-2017,6932145,2093359
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,JPC,01-09-2017,7548378,2251327
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,JPC,01-10-2017,5718766,1686589
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,JPC,01-11-2017,5560683,1609313
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,JPC,01-12-2017,6347294,1832224
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,JPC,01-01-2018,5018127,1410447
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,JPC,01-02-2018,5277630,1543855
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,JPC,01-03-2018,7288874,2166233
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,JPC,01-04-2018,5661695,1691930
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,JPC,01-05-2018,6351737,1914910
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,JPC,01-06-2018,8543153,2606310
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,JPC,01-07-2018,6657474,1964570
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,JPC,01-08-2018,6305060,1911321
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,JPC,01-09-2018,7341646,2214662
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,JPC,01-10-2018,5413321,1633144
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,JPC,01-11-2018,5135173,1608734
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,JPC,01-12-2018,5936055,1794815
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,JPC,01-01-2019,4630557,1368475
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,JPC,01-02-2019,4735500,1432350
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,JPC,01-03-2019,6439351,1990365
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,JPC,01-04-2019,5323242,1665244
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,JPC,01-05-2019,5521229,1736659
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,JPC,01-06-2019,7525071,2399512
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,JPC,01-07-2019,6444017,2055256
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,JPC,01-08-2019,6053316,1926941
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,JPC,01-09-2019,6657382,2095177
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,BABY POWDER,BABY POWDER,JPC,01-10-2019,4620059,1448040
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,NAPPY CREAMS,BABY NAPPY CREAMS,All Other,01-11-2016,1946322,303935
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,NAPPY CREAMS,BABY NAPPY CREAMS,All Other,01-12-2016,9855278,1527234
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,NAPPY CREAMS,BABY NAPPY CREAMS,All Other,01-01-2017,8043568,1237399
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,NAPPY CREAMS,BABY NAPPY CREAMS,All Other,01-02-2017,8250972,1271622
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,NAPPY CREAMS,BABY NAPPY CREAMS,All Other,01-03-2017,10332999,1505252
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,NAPPY CREAMS,BABY NAPPY CREAMS,All Other,01-04-2017,7944284,1142336
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,NAPPY CREAMS,BABY NAPPY CREAMS,All Other,01-05-2017,7945697,1157132
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,NAPPY CREAMS,BABY NAPPY CREAMS,All Other,01-06-2017,10447854,1542658
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,NAPPY CREAMS,BABY NAPPY CREAMS,All Other,01-07-2017,8463696,1245245
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,NAPPY CREAMS,BABY NAPPY CREAMS,All Other,01-08-2017,8390081,1217335
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,NAPPY CREAMS,BABY NAPPY CREAMS,All Other,01-09-2017,10064291,1439034
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,NAPPY CREAMS,BABY NAPPY CREAMS,All Other,01-10-2017,8289002,1179126
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,NAPPY CREAMS,BABY NAPPY CREAMS,All Other,01-11-2017,8323225,1176658
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,NAPPY CREAMS,BABY NAPPY CREAMS,All Other,01-12-2017,10184178,1432127
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,NAPPY CREAMS,BABY NAPPY CREAMS,All Other,01-01-2018,8461062,1208471
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,NAPPY CREAMS,BABY NAPPY CREAMS,All Other,01-02-2018,8550180,1239738
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,NAPPY CREAMS,BABY NAPPY CREAMS,All Other,01-03-2018,11256668,1636492
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,NAPPY CREAMS,BABY NAPPY CREAMS,All Other,01-04-2018,8559206,1236982
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,NAPPY CREAMS,BABY NAPPY CREAMS,All Other,01-05-2018,8365832,1212872
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,NAPPY CREAMS,BABY NAPPY CREAMS,All Other,01-06-2018,10914398,1614987
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,NAPPY CREAMS,BABY NAPPY CREAMS,All Other,01-07-2018,8957992,1337527
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,NAPPY CREAMS,BABY NAPPY CREAMS,All Other,01-08-2018,8882882,1291318
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,NAPPY CREAMS,BABY NAPPY CREAMS,All Other,01-09-2018,10693030,1547976
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,NAPPY CREAMS,BABY NAPPY CREAMS,All Other,01-10-2018,8593704,1230338
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,NAPPY CREAMS,BABY NAPPY CREAMS,All Other,01-11-2018,8535184,1214497
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,NAPPY CREAMS,BABY NAPPY CREAMS,All Other,01-12-2018,10331302,1462194
BABY CARE,BABY & KIDS TOILETRIES,BABY TOILETRIES,NAPPY CREAMS,BABY NAPPY CREAMS,All Other,01-01-2019,8511376,1220249
